name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,10,42,1,"Pullup Jump shot","3PT Field Goal",26,"Boston Celtics",145,218,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,2,12,1,"Pullup Jump shot","3PT Field Goal",26,"Boston Celtics",-50,263,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,2,52,1,"Pullup Jump shot","3PT Field Goal",26,"Boston Celtics",131,227,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-02,2017,3975,1610612744,400975674,2,4,53,1,"Pullup Jump shot","2PT Field Goal",17,"Atlanta Hawks",26,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,2,10,47,1,"Pullup Jump shot","2PT Field Goal",16,"Chicago Bulls",46,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-03,2017,3975,1610612744,400975086,1,9,54,1,"Pullup Jump shot","2PT Field Goal",20,"Miami Heat",138,155,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,1,6,18,0,"Pullup Jump shot","3PT Field Goal",29,"Memphis Grizzlies",-132,263,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,3,0,52,1,"Pullup Jump shot","3PT Field Goal",28,"Toronto Raptors",164,234,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-16,2017,3975,1610612744,400974966,4,2,21,0,"Pullup Jump shot","3PT Field Goal",25,"Boston Celtics",193,159,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-16,2017,3975,1610612744,400974966,2,3,30,0,"Pullup Jump shot","2PT Field Goal",20,"Boston Celtics",100,180,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-16,2017,3975,1610612744,400974966,4,4,02,0,"Pullup Jump shot","3PT Field Goal",24,"Boston Celtics",-192,153,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,3,1,17,1,"Pullup Jump shot","3PT Field Goal",22,"Toronto Raptors",-222,-13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-16,2017,3975,1610612744,400974966,1,1,42,0,"Pullup Jump shot","3PT Field Goal",28,"Boston Celtics",100,268,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,1,2,43,0,"Pullup Jump shot","2PT Field Goal",20,"Oklahoma City Thunder",119,164,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-16,2017,3975,1610612744,400974966,2,0,52,0,"Pullup Jump shot","3PT Field Goal",26,"Boston Celtics",-129,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,2,4,59,0,"Pullup Jump shot","3PT Field Goal",27,"Oklahoma City Thunder",13,270,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,3,3,35,1,"Pullup Jump shot","3PT Field Goal",25,"New York Knicks",130,214,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,3,5,51,1,"Pullup Jump shot","2PT Field Goal",20,"Oklahoma City Thunder",88,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,1,8,32,0,"Pullup Jump shot","2PT Field Goal",16,"Oklahoma City Thunder",62,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-23,2017,3975,1610612744,400974796,1,9,29,1,"Pullup Jump shot","2PT Field Goal",21,"Dallas Mavericks",154,148,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,3,1,37,1,"Pullup Jump shot","3PT Field Goal",25,"New York Knicks",114,231,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-26,2017,3975,1610612744,400975646,1,10,15,1,"Pullup Jump shot","2PT Field Goal",16,"New York Knicks",-46,158,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,2,6,54,1,"Pullup Jump shot","3PT Field Goal",22,"Chicago Bulls",-224,8,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,2,6,26,1,"Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",-113,115,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,3,1,52,1,"Pullup Jump shot","2PT Field Goal",14,"Denver Nuggets",114,84,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,2,4,29,1,"Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-70,248,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,3,10,57,1,"Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",30,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,3,10,58,1,"Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",184,190,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-01,2017,3975,1610612744,400975069,1,10,57,0,"Pullup Jump shot","2PT Field Goal",15,"Orlando Magic",60,147,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-04,2017,3975,1610612744,400975312,4,2,40,1,"Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",124,236,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,2,2,05,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-199,142,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,3,9,32,1,"Pullup Jump shot","2PT Field Goal",18,"Atlanta Hawks",-145,112,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,1,0,42,1,"Pullup Jump shot","3PT Field Goal",25,"San Antonio Spurs",87,239,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,2,5,28,1,"Pullup Jump shot","2PT Field Goal",12,"Atlanta Hawks",56,110,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,3,3,30,1,"Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",217,132,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,3,3,07,0,"Pullup Jump shot","2PT Field Goal",21,"San Antonio Spurs",55,212,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-23,2017,3975,1610612744,400974796,3,4,43,1,"Pullup Jump shot","2PT Field Goal",12,"Dallas Mavericks",-19,123,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,1,8,18,0,"Pullup Jump shot","3PT Field Goal",24,"San Antonio Spurs",218,120,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,1,6,49,1,"Pullup Jump shot","3PT Field Goal",24,"Washington Wizards",241,53,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,2,4,31,0,"Pullup Jump shot","3PT Field Goal",26,"Miami Heat",-229,125,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-03-23,2017,3975,1610612744,400975833,2,5,05,1,"Pullup Jump shot","2PT Field Goal",17,"Atlanta Hawks",103,142,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,3,0,15,0,"Pullup Jump shot","3PT Field Goal",24,"Miami Heat",-103,221,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,4,3,05,0,"Pullup Jump shot","3PT Field Goal",26,"Washington Wizards",-174,195,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,1,9,26,0,"Pullup Jump shot","3PT Field Goal",23,"Philadelphia 76ers",-231,-16,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,1,2,58,0,"Pullup Jump shot","3PT Field Goal",34,"Washington Wizards",165,299,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,1,0,12,1,"Pullup Jump shot","3PT Field Goal",24,"Washington Wizards",-144,204,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-11,2017,3975,1610612744,400974935,3,2,55,1,"Pullup Jump shot","3PT Field Goal",28,"Philadelphia 76ers",-197,199,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,2,5,20,0,"Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",170,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,1,5,16,0,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-82,231,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,3,5,08,0,"Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",201,153,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,3,2,56,0,"Pullup Jump shot","3PT Field Goal",26,"Washington Wizards",-157,209,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,1,4,50,1,"Pullup Jump shot","2PT Field Goal",12,"Denver Nuggets",109,66,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,3,6,13,1,"Pullup Jump shot","3PT Field Goal",24,"Denver Nuggets",80,233,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-18,2017,3975,1610612744,400974982,1,4,13,1,"Pullup Jump shot","2PT Field Goal",19,"Philadelphia 76ers",-123,146,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-23,2017,3975,1610612744,400975445,3,5,30,1,"Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-136,216,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,2,0,43,0,"Pullup Jump shot","2PT Field Goal",22,"Brooklyn Nets",-179,143,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,1,1,51,1,"Pullup Jump shot","3PT Field Goal",24,"Brooklyn Nets",51,240,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,3,9,20,0,"Pullup Jump shot","3PT Field Goal",25,"Portland Trail Blazers",-29,251,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-08,2017,3975,1610612744,400975561,3,0,39,0,"Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",28,267,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,1,7,42,0,"Pullup Jump shot","3PT Field Goal",29,"Oklahoma City Thunder",157,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-13,2017,3975,1610612744,400975377,3,10,02,1,"Pullup Jump shot","2PT Field Goal",16,"Toronto Raptors",-30,159,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-20,2017,3975,1610612744,400975425,1,6,29,0,"Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",-13,260,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,1,1,40,1,"Pullup Jump shot","3PT Field Goal",27,"Oklahoma City Thunder",105,253,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,4,4,07,1,"Pullup Jump shot","3PT Field Goal",25,"Miami Heat",-116,229,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,2,4,09,1,"Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",89,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,3,11,14,1,"Putback Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-10,5,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,1,5,08,0,"Reverse Layup Shot","2PT Field Goal",2,"Denver Nuggets",-20,13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-29,2017,3975,1610612744,400975063,1,0,34,1,"Reverse Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-8,28,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-25,2017,3975,1610612744,400975459,2,0,53,1,"Reverse Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-12,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-14,2017,3975,1610612744,400975610,3,6,32,1,"Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-8,-4,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,2,3,48,1,"Reverse Layup Shot","2PT Field Goal",1,"Detroit Pistons",8,15,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-06,2017,3975,1610612744,400974899,4,4,37,0,"Reverse Layup Shot","2PT Field Goal",2,"Miami Heat",6,20,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,2,2,40,1,"Reverse Layup Shot","2PT Field Goal",2,"Chicago Bulls",-24,17,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,1,3,01,0,"Reverse Layup Shot","2PT Field Goal",1,"Detroit Pistons",4,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,1,5,49,1,"Running Finger Roll Layup Shot","2PT Field Goal",2,"Brooklyn Nets",5,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,3,2,54,1,"Running Finger Roll Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-3,13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-06,2017,3975,1610612744,400975549,1,10,15,1,"Running Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",-117,155,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-25,2017,3975,1610612744,400975459,1,1,04,1,"Running Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",131,238,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,3,2,38,0,"Running Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-227,10,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-22,2017,3975,1610612744,400975618,1,0,45,0,"Running Jump Shot","3PT Field Goal",29,"Los Angeles Clippers",-134,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,1,5,02,0,"Running Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-143,221,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,1,0,01,0,"Running Jump Shot","3PT Field Goal",49,"Boston Celtics",-195,452,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,3,0,56,1,"Running Jump Shot","3PT Field Goal",26,"Denver Nuggets",-144,221,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-27,2017,3975,1610612744,400974826,3,0,29,1,"Running Jump Shot","3PT Field Goal",25,"Washington Wizards",-130,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,4,1,45,1,"Running Jump Shot","3PT Field Goal",27,"Boston Celtics",-38,273,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,4,1,09,1,"Running Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",60,246,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,4,3,15,0,"Running Jump Shot","3PT Field Goal",28,"Memphis Grizzlies",90,273,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,2,4,26,1,"Running Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-100,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,3,9,55,0,"Running Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",182,164,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,1,10,27,1,"Running Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-14,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,4,3,18,1,"Running Layup Shot","2PT Field Goal",1,"Dallas Mavericks",8,10,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-04,2017,3975,1610612744,400975097,3,4,33,0,"Running Layup Shot","2PT Field Goal",7,"New Orleans Pelicans",-11,74,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,3,8,24,1,"Running Layup Shot","2PT Field Goal",2,"Toronto Raptors",-3,24,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-03,2017,3975,1610612744,400975528,1,6,56,1,"Running Layup Shot","2PT Field Goal",3,"Denver Nuggets",27,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,4,1,53,0,"Running Layup Shot","2PT Field Goal",2,"Detroit Pistons",-19,16,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-03,2017,3975,1610612744,400975086,3,10,32,1,"Running Layup Shot","2PT Field Goal",1,"Miami Heat",0,14,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-22,2017,3975,1610612744,400975014,3,10,40,0,"Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",9,8,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-10,2017,3975,1610612744,400975577,1,0,27,1,"Running Layup Shot","2PT Field Goal",1,"San Antonio Spurs",3,11,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,2,1,51,1,"Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",16,0,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-30,2017,3975,1610612744,400974851,1,5,43,1,"Running Pull-Up Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",134,207,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-24,2017,3975,1610612744,400975633,1,2,43,1,"Running Pull-Up Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-89,275,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,3,10,52,1,"Running Reverse Layup Shot","2PT Field Goal",1,"Chicago Bulls",-16,1,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-29,2017,3975,1610612744,400974842,1,7,03,1,"Running Reverse Layup Shot","2PT Field Goal",1,"Detroit Pistons",13,8,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,1,5,25,1,"Step Back Jump shot","2PT Field Goal",17,"Memphis Grizzlies",-56,167,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,4,5,12,1,"Step Back Jump shot","3PT Field Goal",25,"Houston Rockets",-75,241,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-13,2017,3975,1610612744,400975377,2,3,52,0,"Step Back Jump shot","3PT Field Goal",25,"Toronto Raptors",145,209,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-08,2017,3975,1610612744,400975343,4,3,50,1,"Step Back Jump shot","2PT Field Goal",18,"Denver Nuggets",126,142,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-30,2017,3975,1610612744,400975497,2,3,57,0,"Step Back Jump shot","3PT Field Goal",24,"Utah Jazz",235,82,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-13,2017,3975,1610612744,400975377,1,3,58,1,"Step Back Jump shot","2PT Field Goal",14,"Toronto Raptors",-127,77,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-19,2017,3975,1610612744,400974987,1,4,53,0,"Step Back Jump shot","2PT Field Goal",14,"Brooklyn Nets",-96,106,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,3,5,15,1,"Step Back Jump shot","3PT Field Goal",23,"Memphis Grizzlies",230,62,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-28,2017,3975,1610612744,400975663,3,10,13,0,"Step Back Jump shot","2PT Field Goal",20,"Washington Wizards",-186,80,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-17,2017,3975,1610612744,400974438,4,9,39,0,"Step Back Jump shot","3PT Field Goal",26,"Houston Rockets",-2,264,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,2,2,37,1,"Step Back Jump shot","3PT Field Goal",23,"Memphis Grizzlies",-232,46,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-03,2017,3975,1610612744,400975528,3,9,06,1,"Step Back Jump shot","3PT Field Goal",25,"Denver Nuggets",-95,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-01,2017,3975,1610612744,400975069,3,11,23,0,"Step Back Jump shot","2PT Field Goal",15,"Orlando Magic",-145,51,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,1,6,46,1,"Step Back Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-39,260,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-23,2017,3975,1610612744,400975445,3,3,04,1,"Step Back Jump shot","3PT Field Goal",25,"New York Knicks",175,188,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,4,3,05,0,"Step Back Jump shot","3PT Field Goal",25,"Toronto Raptors",-146,215,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-13,2017,3975,1610612744,400975377,1,9,46,0,"Step Back Jump shot","3PT Field Goal",25,"Toronto Raptors",126,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-03,2017,3975,1610612744,400975308,1,5,11,1,"Step Back Jump shot","2PT Field Goal",12,"Dallas Mavericks",119,52,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,1,2,55,1,"Step Back Jump shot","2PT Field Goal",18,"Toronto Raptors",79,165,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-02,2017,3975,1610612744,400974868,2,4,17,1,"Step Back Jump shot","3PT Field Goal",25,"San Antonio Spurs",98,231,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,3,11,49,1,"Step Back Jump shot","3PT Field Goal",25,"Toronto Raptors",-226,111,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,4,0,32,1,"Step Back Jump shot","3PT Field Goal",25,"Toronto Raptors",-90,243,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-25,2017,3975,1610612744,400974814,3,3,33,0,"Step Back Jump shot","2PT Field Goal",17,"Toronto Raptors",174,19,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-30,2017,3975,1610612744,400975281,2,6,12,1,"Step Back Jump shot","3PT Field Goal",27,"Memphis Grizzlies",128,241,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-04,2017,3975,1610612744,400974886,3,1,30,1,"Step Back Jump shot","3PT Field Goal",26,"Denver Nuggets",-131,226,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,3,4,20,1,"Step Back Jump shot","3PT Field Goal",25,"Boston Celtics",-45,253,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,2,2,31,1,"Step Back Jump shot","3PT Field Goal",25,"Boston Celtics",-196,164,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,1,4,07,1,"Step Back Jump shot","3PT Field Goal",25,"Boston Celtics",190,169,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,3,3,24,1,"Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",-14,257,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-01-27,2017,3975,1610612744,400975474,1,10,11,1,"Step Back Jump shot","3PT Field Goal",23,"Boston Celtics",235,27,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-11-24,2017,3975,1610612744,400975027,2,1,55,1,"Step Back Jump shot","3PT Field Goal",25,"Chicago Bulls",171,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-03,2017,3975,1610612744,400975528,4,1,54,0,"Step Back Jump shot","3PT Field Goal",25,"Denver Nuggets",-152,206,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-12-03,2017,3975,1610612744,400975086,2,2,19,1,"Step Back Jump shot","2PT Field Goal",20,"Miami Heat",205,23,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,3,3,53,0,"Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",-171,184,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2018-02-03,2017,3975,1610612744,400975528,3,5,42,1,"Step Back Jump shot","3PT Field Goal",25,"Denver Nuggets",-186,174,0,0.00,,0.00,0.00
